PROD_ID,PROMO_ID,UNIT_COST,UNIT_PRICE
113,999,20.49,23.92
113,999,19.33,23.92
113,999,18.75,23.89
113,999,20.24,23.89
113,999,19.27,23.89
113,999,20.49,23.92
113,999,19.47,24.02
113,999,18.87,24.02
113,999,19.47,24.02
113,999,18.87,24.02
113,999,20.24,23.89
113,351,19.27,23.89
113,351,19.27,23.89
114,999,14.92,18.79
114,999,17.83,19.17
114,999,17.61,19.05
114,999,17.83,19.17
114,999,17.83,19.34
114,999,15.31,19.19
114,999,15.03,18.96
114,999,15.03,18.96
114,999,17.83,19.34
114,999,15.21,19.02
114,999,17.83,19.17
114,351,14.89,18.67
114,999,15.21,18.9
115,999,7.29,9.64
115,999,7.29,9.64
115,999,7.29,9.66
115,999,7.29,9.66
115,999,7.29,9.64
115,999,7.36,9.63
115,999,7.53,9.41
115,999,7.44,9.62
115,999,7.44,9.62
115,999,7.36,9.63
115,999,7.53,9.41
115,999,7.36,9.63
115,999,7.36,9.63
115,351,7.29,9.66
115,351,7.29,9.66
115,999,7.36,9.63
115,351,7.29,9.66
115,999,7.24,9.67
116,999,9.9,12.98
116,999,9.9,12.98
116,999,10.11,12.69
116,999,9.81,13.02
116,999,9.75,13.03
116,999,9.81,13.02
116,999,9.81,13.02
116,999,9.81,13.02
116,999,9.75,13.03
116,999,9.91,12.98
116,999,9.91,12.98
116,999,10.01,12.97
116,999,10.15,12.68
116,999,10.01,12.97
116,351,9.81,13.02
116,351,9.81,13.02
116,999,9.93,12.73
116,999,9.75,13.03
116,351,10.01,12.97
116,999,9.75,13.03
116,351,9.81,13.02
117,999,8.03,9.24
117,999,7.52,9.29
117,999,7.52,9.29
117,999,7.52,9.29
117,999,7.3,9.28
117,999,7.95,9.23
117,999,7.5,9.28
117,999,7.3,9.28
117,999,7.3,9.28
117,999,7.3,9.29
117,999,7.5,9.28
117,999,7.35,9.33
117,999,7.35,9.33
117,999,8.03,9.28
117,999,8.03,9.28
117,999,7.35,9.33
117,999,7.57,9.33
117,999,8.03,9.24
117,999,7.57,9.33
117,999,8.03,9.24
117,351,7.5,9.28
117,351,7.5,9.28
117,999,7.95,9.23
117,999,7.3,9.28
117,351,7.57,9.33
118,999,13.3,16.81
118,999,15.22,16.88
118,999,13.35,16.71
118,999,15.22,16.88
118,999,13.3,16.76
118,999,13.3,16.76
118,999,13.3,16.76
118,999,15.22,16.88
118,999,15.22,16.88
118,999,15.21,16.96
118,999,15.21,16.96
118,999,13.68,16.79
118,999,13.68,16.79
118,999,13.59,16.89
118,999,13.35,16.71
118,999,13.3,16.81
118,999,13.3,16.76
118,351,13.23,16.66
118,999,14.67,16.83
118,999,13.3,16.76
118,351,13.23,16.66
118,351,13.23,16.66
119,999,5.83,7.22
119,999,6.24,7.15
119,999,5.83,7.22
119,999,5.65,7.22
119,999,6.24,7.15
119,999,6.17,7.14
119,999,5.65,7.21
119,999,5.65,7.21
119,999,6.24,7.15
119,999,6.17,7.14
119,999,6.24,7.18
119,999,5.7,7.25
119,999,5.7,7.25
119,999,5.88,7.25
119,351,5.81,7.21
119,351,5.81,7.21
119,999,5.65,7.21
119,351,5.81,7.21
119,999,5.65,7.21
120,999,9.28,51.68
120,999,9.23,51.68
120,999,9.28,51.68
120,999,10.75,51.68
120,999,9.18,51.36
120,999,9.18,51.36
120,999,9.11,51.36
120,999,9.11,51.36
120,999,10.8,51.89
120,999,10.8,51.89
120,999,9.28,51.68
120,999,10.75,51.68
120,999,10.22,51.36
121,999,9.29,10.89
121,999,9.27,10.81
121,999,9.55,10.59
121,999,9.32,10.92
121,999,9.32,10.92
121,999,9.37,10.92
121,999,9.37,10.92
121,999,9.56,10.56
121,999,9.25,10.89
121,999,9.56,10.56
121,999,9.55,10.59
121,999,9.45,10.49
121,351,9.37,10.92
121,351,9.37,10.92
121,351,9.27,10.81
121,351,9.27,10.81
122,999,15.89,20.86
122,999,15.87,20.86
122,999,15.87,20.86
122,999,15.87,20.86
122,999,16.51,20.23
122,999,16,20.86
122,999,15.89,20.86
122,999,16.51,20.23
122,999,16,20.86
122,999,15.89,20.86
122,999,15.87,20.86
122,351,15.84,20.86
122,351,15.89,20.86
123,999,44.01,57.86
123,999,45.8,56.12
123,999,44.07,57.86
123,999,45.26,56.12
123,999,44.01,57.86
123,999,44.01,57.86
123,999,44.07,57.86
123,999,44.01,57.86
123,999,45.8,56.12
123,999,44.39,57.86
123,999,45.79,56.12
123,999,45.8,56.12
123,999,44.01,57.86
123,999,44.3,57.86
123,999,45.79,56.12
123,351,43.95,57.86
123,351,43.95,57.86
123,999,45.26,56.12
123,351,43.95,57.86
123,351,43.95,57.86
123,999,45.26,56.12
124,999,16.14,18.47
124,999,16.1,18.34
124,999,16.1,18.34
124,999,16.26,18.54
124,999,16.26,18.54
124,999,16.54,17.92
124,999,16.06,18.29
124,999,16.36,17.79
124,351,16.14,18.47
125,999,12.66,15.67
125,999,12.68,15.74
125,999,12.79,15.79
125,999,13.19,15.79
125,999,13.19,15.74
125,999,12.68,15.67
125,351,12.66,15.67
125,999,13.04,15.67
126,999,23.04,28.56
126,999,23.21,28.66
126,999,23.94,28.66
126,999,23.21,28.66
126,999,23.94,28.66
126,999,23.04,28.56
126,999,23,28.44
126,999,23,28.44
126,351,22.97,28.44
126,351,22.97,28.44
126,999,23.66,28.44
126,351,22.97,28.44
127,999,31.63,89.35
127,999,32.32,87.6
127,999,32.32,87.6
127,999,31.63,89.35
127,999,34.64,86.72
127,999,34.64,86.72
127,999,32.32,87.6
127,999,34.24,86.54
127,999,34.24,86.54
128,999,24.14,30.09
128,999,23.68,30.69
128,999,25.63,29.79
128,999,25.92,29.86
128,999,24.14,30.09
128,999,25.91,29.95
128,999,25.91,29.95
128,999,24.2,30.16
128,999,24.2,30.16
128,999,23.84,30.86
128,351,24.14,30.09
128,351,24.2,30.16
128,999,25.63,29.79
129,999,162.47,187.09
129,999,160.57,186.69
129,999,151.19,188.58
129,999,148.33,192.35
129,999,162.47,187.09
129,999,148.33,192.76
129,999,149.33,193.37
129,999,162.43,187.68
129,999,152.73,189.58
129,999,152.73,189.58
129,999,162.43,187.68
129,999,151.61,188.98
129,999,162.47,187.09
129,351,151.19,188.58
129,999,148.33,192.35
129,351,151.19,188.58
129,999,160.57,186.69
129,351,151.19,188.58
130,999,75.86,98.57
130,999,77.32,96.44
130,999,82.13,95.48
130,999,75.86,98.37
130,999,82.13,95.48
130,999,83.09,95.67
130,999,83.09,95.67
130,999,75.86,98.37
130,999,83.07,95.98
130,999,83.07,95.98
130,999,78.1,96.95
130,999,76.37,98.89
130,351,77.53,96.64
130,999,75.86,98.37
130,351,77.32,96.44
130,351,78.1,96.95
130,999,82.13,95.48
130,351,78.1,96.95
130,999,82.13,95.48
131,999,16.43,20.47
131,999,16.43,20.47
131,999,17.4,20.23
131,999,16.07,20.84
131,999,16.37,20.43
131,999,16.18,20.95
131,999,16.55,20.54
131,999,16.18,20.95
131,999,16.18,20.95
131,999,16.55,20.54
131,351,16.37,20.43
132,999,23.21,26.72
132,999,21.65,26.99
132,999,21.65,26.99
132,999,21.32,27.61
132,999,21.8,27.07
132,999,21.8,27.07
132,999,23.2,26.8
132,999,22.93,26.66
133,999,25.65,33.32
133,999,26.21,32.67
133,999,27.77,32.27
133,999,26.14,32.6
133,999,25.65,33.32
133,999,27.77,32.27
133,999,28.08,32.45
133,999,26.4,32.78
133,999,28.08,32.45
133,999,28.08,32.45
133,999,28.08,32.45
133,999,25.82,33.44
133,999,27.77,32.27
133,351,26.4,32.78
133,999,27.77,32.27
134,999,17.15,22.23
134,999,18.54,21.57
134,999,17.47,21.79
134,999,18.54,21.57
134,999,18.77,21.62
134,999,17.65,21.91
134,999,18.54,21.57
135,999,39.76,51.51
135,999,40.15,51.2
135,999,40.03,51.74
135,999,40.44,51.43
135,351,40.03,51.03
135,999,43.85,51.85
135,999,43.85,51.85
137,999,44.98,51.25
137,999,44.46,50.85
137,999,43.23,51.38
137,999,43.17,51.89
137,999,43.6,52.35
137,999,43.6,52.35
137,999,43.6,52.35
137,999,44.98,51.25
137,351,43.6,52.35
138,999,80.39,137.22
138,999,75.93,139.14
138,999,80.17,136.64
138,999,80.99,137.37
138,999,75.91,139.29
138,999,80.99,137.37
138,999,80.99,137.37
138,999,79.36,138.74
138,351,80.17,136.64
138,351,80.17,136.64
138,999,78.82,138.01
139,999,16.34,20.42
139,999,17.14,20.22
139,999,17.14,20.22
139,999,16.46,20.42
139,999,16.93,20
140,999,25.72,32.4
140,999,25.95,32.06
140,999,25.65,32.06
140,999,26.87,31.74
140,999,25.95,32.06
140,999,26.12,32.4
140,999,26.12,32.4
140,999,25.72,32.4
140,999,27.19,32.08
140,999,27.18,32.08
140,999,25.95,32.06
140,351,25.65,32.06
140,351,25.65,32.06
141,999,24.98,31.26
141,999,24.4,31.75
141,999,24.84,31.56
141,999,24.84,31.56
141,999,24.56,32.09
141,999,24.4,32.09
141,999,25.09,31.9
141,351,24.84,31.56
141,351,25.09,31.9
141,351,25.09,31.9
141,351,24.84,31.56
142,999,16.68,21.24
142,999,16.68,21.24
142,999,17.67,20.78
142,999,16.66,20.78
142,999,16.7,20.82
142,999,17.89,20.89
142,999,16.79,21.31
142,351,16.66,20.78
142,351,16.66,20.78
142,999,16.68,21.2
143,999,16.73,21.08
143,999,16.69,20.86
143,999,17.69,20.87
143,999,16.86,21.08
143,999,16.99,21.08
143,999,16.86,21.08
143,999,17.47,20.65
143,999,17.47,20.65
144,999,6.65,7.88
144,999,6.63,7.87
144,999,6.71,7.8
144,999,6.98,7.64
144,999,6.98,7.7
144,999,6.98,7.64
144,999,6.71,7.79
144,999,6.71,7.79
144,999,6.9,7.63
144,351,6.63,7.87
144,999,6.9,7.63
144,999,6.9,7.63
145,999,10.59,11.56
145,999,10.36,11.68
145,999,11,11.22
145,999,11,11.22
145,999,10.38,11.83
145,999,11.12,11.37
145,999,10.66,11.79
145,999,10.46,11.91
146,999,10.43,13.02
146,999,10.43,13.02
146,999,10.75,12.76
146,999,10.41,12.88
146,999,10.74,12.76
147,999,6.3,7.98
147,999,6.3,7.94
147,999,6.29,7.94
147,999,6.29,7.94
147,999,6.29,7.94
147,351,6.29,7.94
147,351,6.29,7.94
148,999,17.97,23.29
148,999,17.36,21.98
148,999,17.36,21.98
148,999,17.92,23.14
148,999,17.92,23.14
148,999,17.71,23.31
148,999,17.71,23.31
148,351,17.92,23.14
148,999,17.6,23.28
148,351,17.92,23.14
14,351,771.65,1193.02
16,999,251.71,283.5
21,999,889.05,1026.67
24,999,39.44,61.31
24,351,39.44,61.31
25,999,91.1,113.31
26,999,122.29,153.63
26,999,121.06,149.88
26,999,121.06,149.88
26,999,118.78,153.37
28,999,158.02,208.98
28,351,159.81,207.74
29,999,451.65,520.67
29,999,420.89,528.88
47,999,23.24,28.48
114,999,15.21,18.9
115,999,7.24,9.67
118,999,13.59,16.89
120,999,9.18,51.36
123,999,43.95,57.86
124,999,16.54,17.98
127,999,32.32,87.6
128,999,23.68,30.76
129,999,162.47,187.09
129,999,149.33,193.37
129,999,151.61,188.98
131,999,16.55,20.54
147,999,6.36,8.07
13,999,722.34,957.52
13,351,615.11,848.84
14,999,790.93,1190.69
15,999,786.6,918.11
15,999,786.6,918.11
15,999,746.2,877.9
17,999,954.87,1338.99
17,999,975.9,1241.92
19,999,45.73,57.08
21,999,880.12,1032.09
21,999,871.9,1047.02
21,999,889.05,1026.67
21,999,882.49,1036.41
21,351,880.12,1032.09
22,999,17.57,25.46
22,351,16.63,25.05
24,999,39.16,61.87
24,999,40.7,62.29
25,999,91.12,114.74
25,999,92.03,115.62
25,999,90.04,112.45
26,999,118.78,153.37
26,999,122.29,153.63
26,999,119.59,154.55
26,351,121.07,152.46
26,999,118.78,153.37
27,999,41.13,45.62
29,999,451.53,521.21
29,999,423.73,526.47
31,999,6.47,8.51
31,999,6.82,8.56
31,351,6.54,8.56
32,999,54.66,68.16
33,999,39.08,45.01
33,999,39.55,45.35
35,999,41.17,52.02
35,999,41.59,52.87
35,999,45.5,49.17
35,999,41.23,52.02
36,999,34.12,38.12
36,999,28.39,43.63
36,351,25.54,43.13
40,999,36.94,48.56
40,999,36.89,48.56
40,999,36.89,48.56
40,351,36.89,48.56
40,999,38,48.56
41,999,37,48.65
41,999,38.06,48.65
41,351,36.95,48.65
42,999,37.1,48.77
42,999,37.05,48.77
42,999,38.6,48.77
42,351,37.05,48.77
43,999,37.07,48.8
43,999,38.62,48.8
44,999,38.45,48.58
45,999,37.78,47.74
47,999,24.79,27.91
47,999,23.4,28.78
47,351,23.23,28.77
48,999,10.21,11.76
48,999,10.21,11.76
113,999,18.87,24.02
114,999,14.92,18.79
114,999,15.21,18.9
115,999,7.24,9.67
116,351,9.81,13.02
117,351,7.5,9.28
118,999,15.21,16.96
118,999,13.68,16.79
118,999,13.3,16.81
118,999,15.22,16.88
118,351,13.23,16.66
119,999,5.65,7.22
120,999,10.75,51.68
121,999,9.45,10.49
122,999,15.84,20.86
123,999,43.95,57.86
123,999,45.26,56.12
124,999,16.36,17.79
125,999,12.68,15.74
127,999,32.32,87.6
127,999,32.32,87.6
128,999,25.92,29.86
129,999,151.19,188.58
129,999,151.19,188.58
129,999,149.33,193.37
129,999,152.73,189.58
130,999,83.07,95.98
130,999,82.13,95.48
132,999,21.59,26.93
132,999,21.32,27.61
132,999,22.93,26.66
133,999,26.14,32.6
133,351,26.14,32.6
134,999,18.77,21.62
135,999,43.85,51.85
135,999,39.76,51.51
138,999,78.82,138.59
139,351,16.16,20.2
140,999,25.95,32.06
141,999,24.98,31.26
141,999,24.71,30.93
142,999,16.82,20.89
144,999,6.63,7.87
144,999,6.7,7.94
144,999,6.9,7.63
147,999,6.36,8.07
147,351,6.36,8.07
13,999,705.44,935.22
13,999,615.11,848.84
13,999,711.83,1043.02
13,999,705.44,935.22
13,999,628.23,867.93
13,999,632.36,872.56
13,999,700.37,1036.64
13,999,628.23,867.93
13,999,711.76,944.69
13,351,722.34,957.52
13,999,632.36,872.56
13,999,697.88,1032.82
13,351,615.11,848.84
14,999,885.19,1210.83
14,999,798.41,1187.19
14,999,885.19,1210.83
14,999,790.93,1190.69
14,999,885.19,1213.21
14,999,891.18,1207.28
21,999,818.23,1021.23
14,999,798.41,1187.19
21,999,808.86,1026.61
21,999,818.23,1021.23
14,999,798.41,1187.19
14,999,999.08,1222.72
14,999,891.18,1207.28
14,999,790.93,1190.69
14,999,999.08,1222.72
14,351,771.65,1193.02
14,999,990.29,1225.11
14,351,771.65,1193.02
14,351,771.65,1193.02
21,999,808.86,1026.61
14,351,771.65,1193.02
15,999,803.28,923.02
15,999,803.28,923.02
15,999,803.28,923.02
15,999,755.06,886.19
15,999,801.1,914.38
15,999,746.2,877.9
15,999,803.28,923.02
15,999,754.86,889
18,999,1192.11,1495.45
15,999,791.91,929.71
15,999,803.28,923.02
18,999,1070.89,1142
18,999,1173.83,1486.61
18,999,1070.89,1142
18,999,1182.56,1502.96
15,999,746.2,877.9
15,999,746.2,877.9
16,999,262.53,301.4
16,999,271.19,298.42
16,999,251.71,283.5
16,999,260.8,302.95
16,999,260.8,301.09
16,999,248.84,283.2
16,999,251.71,283.5
16,999,260.8,301.09
16,999,248.84,283.2
16,999,260.8,301.09
16,351,268.47,298.11
16,351,268.47,298.11
17,999,954.87,1338.99
17,999,940.49,1354.16
17,999,1030.1,1241.92
13,999,632.36,872.56
17,999,983.07,1238.9
17,999,975.9,1241.92
18,999,1182.56,1502.96
18,999,1182.56,1502.96
18,999,1182.56,1502.96
18,999,1173.83,1486.61
18,999,1170.66,1478.83
18,999,1170.66,1478.83
18,999,1054.77,1136.32
18,999,1192.11,1495.45
19,999,46.04,57.26
19,999,46.12,57.26
19,999,49.01,56.11
19,999,45.79,57.08
19,999,49.01,56.11
19,999,49.02,55.94
19,999,45.73,56.96
19,351,45.67,56.96
19,999,45.73,56.96
19,351,45.67,56.96
19,999,48.46,55.82
19,351,45.67,56.96
20,999,478.37,628.89
20,999,479.02,628.89
20,999,477.72,628.89
20,999,479.02,628.89
20,999,477.72,628.89
20,999,482.58,628.89
20,351,477.72,628.89
20,999,491.96,628.89
20,999,491.96,628.89
20,999,478.37,628.89
20,999,478.37,628.89
20,999,491.96,628.89
20,999,491.96,628.89
21,999,871.9,1042.64
21,999,871.9,1042.64
21,999,871.9,1047.02
21,999,871.9,1042.64
21,999,871.9,1042.64
21,999,889.05,1026.67
21,999,889.05,1026.67
21,999,818.23,1021.23
21,999,889.05,1026.67
21,999,882.49,1036.41
21,999,871.9,1042.64
21,351,880.12,1032.09
22,999,21.28,23.68
22,999,21.28,23.68
22,999,21.28,23.68
22,999,16.67,25.18
22,999,16.67,25.18
22,999,17.46,25.18
22,999,16.67,25.18
22,999,16.67,25.18
22,999,21.03,23.3
22,351,16.63,25.05
22,351,16.63,25.05
22,351,16.8,25.46
22,999,21.03,23.3
22,999,17.46,25.05
22,999,21.03,23.3
22,999,17.46,25.05
23,999,17.73,22.49
23,999,19.56,20.92
23,999,17.76,22.49
23,999,17.76,22.49
23,999,19.56,20.92
23,999,19.56,20.92
23,999,17.76,22.49
23,999,17.73,22.37
23,999,19.34,20.8
23,999,17.73,22.37
23,999,17.71,22.37
23,999,17.73,22.37
23,999,17.71,22.37
23,999,17.73,22.37
23,999,17.73,22.49
23,999,17.89,22.74
23,999,19.56,21.15
23,999,17.85,22.74
23,999,19.56,21.15
23,999,17.85,22.74
23,999,17.89,22.74
23,999,17.89,22.74
23,999,19.56,21.15
23,999,19.56,21.15
23,999,19.56,21.15
23,351,17.71,22.37
23,999,19.34,20.8
23,999,17.73,22.37
23,999,19.34,20.8
23,999,19.34,20.8
23,999,17.73,22.37
24,999,41.19,62.48
24,999,41.19,62.48
24,999,39.16,61.87
24,999,41.19,62.48
24,999,39.55,61.5
24,999,39.16,61.68
24,999,39.44,61.31
24,999,39.16,61.68
24,999,39.44,61.31
24,999,39.55,61.5
24,999,39.16,61.87
24,999,39.16,61.87
24,999,39.16,61.68
24,999,39.44,61.31
24,999,39.55,61.5
24,999,39.84,61.78
24,999,39.55,61.5
24,999,39.84,61.78
24,999,39.84,61.78
24,999,41.19,62.48
24,999,41.17,62.77
24,999,41.19,62.48
24,999,41.17,62.77
24,351,39.44,61.31
24,351,39.44,61.31
24,999,40.7,62.29
24,999,39.16,61.68
24,351,39.44,61.31
25,999,91.37,115.1
25,999,89.4,115.79
25,999,91.12,114.74
25,999,90.04,112.45
25,999,89.4,115.43
25,999,89.4,115.43
25,999,91.12,114.74
25,999,90,116.31
25,999,91.11,112.8
25,999,90,116.31
25,999,92.03,115.62
25,999,91.11,112.8
25,999,89.4,115.79
25,999,90.04,112.45
25,351,91.12,114.74
25,999,89.4,115.43
25,999,91.11,112.8
25,999,90.04,112.45
25,999,89.4,115.79
26,999,118.78,153.86
26,999,121.06,149.88
26,999,121.06,149.88
26,999,119.63,149.41
26,999,118.78,153.37
26,999,121.07,152.46
26,999,121.06,149.88
26,999,119.59,154.55
26,999,119.59,154.55
26,999,119.59,154.55
26,999,119.59,154.55
26,999,119.59,154.55
26,999,121.03,150.56
26,999,121.39,152.94
26,999,122.29,153.63
26,999,121.03,150.56
26,999,119.63,149.41
26,351,121.07,152.46
26,351,122.29,153.63
26,351,122.29,153.63
26,999,119.63,149.41
26,351,121.07,152.46
26,351,121.07,152.46
26,999,119.59,154.55
26,351,122.29,153.63
27,999,35.89,45.54
27,999,36.31,45.27
27,999,36.2,45.17
27,999,36.2,45.17
27,999,35.89,45.54
27,999,36.2,45.17
27,999,41.63,45.86
27,999,36.14,45.68
27,999,36.58,45.41
27,999,41.64,45.72
27,999,36.58,45.41
27,999,41.64,45.72
27,351,36.58,45.41
28,999,160.25,207.76
28,999,156.96,209.01
28,999,156.96,209.01
28,999,156.96,208.99
28,999,159.81,207.74
28,999,156.96,208.99
28,999,160.25,207.76
28,999,161.44,207.73
28,999,156.96,209.01
28,999,163.3,203.58
28,999,158.02,208.98
28,999,158.02,208.98
28,999,163.3,203.58
28,999,163.3,203.58
28,999,158.02,208.98
28,999,163.34,203.6
28,999,160.25,207.76
28,999,161.41,203.59
28,999,161.41,203.59
28,351,159.81,207.74
29,999,451.65,520.67
29,999,421.14,540.52
29,999,422.28,537.5
29,999,422.28,537.5
29,999,422.28,537.5
29,999,420.89,525.93
29,999,422.28,537.5
29,999,423.73,526.47
29,999,423.73,526.47
29,999,451.53,521.21
29,999,446.36,523.59
29,999,420.89,528.88
29,999,446.36,523.59
29,351,421.14,540.52
29,999,446.36,523.59
29,999,420.89,528.88
30,999,8.02,10.01
30,999,8.85,9.91
30,999,8,9.99
30,999,8,9.99
30,999,7.85,10.19
30,999,7.85,10.19
30,999,8,9.99
30,999,7.85,10.21
30,999,8.74,9.89
30,999,7.9,10.24
30,999,8.85,9.94
30,999,7.9,10.24
30,999,8.08,10.04
30,999,8.85,9.94
30,999,8.85,9.91
30,999,8,9.99
30,999,7.9,10.24
30,999,8.74,9.89
30,351,8,9.99
30,351,8,9.99
31,999,6.49,8.54
31,999,6.47,8.54
31,999,6.43,8.51
31,999,6.7,8.51
31,999,6.47,8.51
31,999,6.81,8.54
31,999,6.47,8.51
31,999,6.54,8.56
31,999,6.81,8.54
31,999,6.7,8.51
31,351,6.43,8.51
31,351,6.43,8.51
31,351,6.43,8.51
32,999,54.66,68.16
32,999,54.81,68.31
32,999,55.2,68.53
32,999,62.83,68.99
32,999,62.83,68.99
32,999,54.17,68.57
32,999,54.17,68.57
32,999,62.07,68.84
33,999,39.56,45.15
33,999,38,44.44
33,999,38,44.44
33,999,38,44.44
33,999,38,44.44
33,999,37.62,44.71
33,999,37.88,44.3
33,999,37.62,44.57
33,999,37.62,44.57
33,999,37.88,44.3
33,999,37.62,44.57
33,999,38.26,44.64
33,999,38.26,44.64
33,999,37.62,44.71
33,999,39.55,45.35
33,999,39.55,45.35
33,999,38.26,44.64
33,999,39.08,45.01
33,999,37.62,44.57
33,351,38.26,44.64
33,351,37.88,44.3
33,351,37.88,44.3
33,351,38,44.44
33,999,39.08,45.01
34,999,33.53,42.47
34,999,33.48,42.47
34,999,36.95,39.93
34,999,36.95,39.93
34,999,36.95,39.93
34,999,36.96,39.5
34,351,33.44,42.25
34,351,33.44,42.25
34,999,33.48,42.25
34,999,36.54,39.29
34,999,33.48,42.25
35,999,41.23,52.3
35,999,41.28,52.3
35,999,41.23,52.02
35,999,41.17,52.02
35,999,41.17,52.02
35,999,41.23,52.02
35,999,41.23,52.02
35,999,41.59,52.87
35,999,45.5,49.17
35,999,41.51,52.87
35,999,45.5,49.17
35,351,41.17,52.02
35,351,41.17,52.02
35,351,41.17,52.02
36,999,25.61,43.63
36,999,28.39,43.63
36,999,25.61,43.63
36,999,25.61,43.63
36,999,28.39,43.13
36,999,34.12,38.12
36,999,34.12,38.12
36,999,28.39,43.13
36,999,34.52,38.56
36,999,25.8,44.79
36,999,34.52,39.58
36,999,28.58,44.79
36,999,25.8,44.79
36,999,34.52,39.58
36,999,34.52,39.58
36,999,34.52,39.58
36,999,34.52,38.56
36,999,28.39,43.63
36,999,34.52,38.56
36,999,28.39,43.13
36,351,25.8,44.79
36,999,34.12,38.12
37,999,45.86,60.2
37,999,47.09,60.2
37,999,45.8,60.2
37,999,45.73,60.2
37,999,45.86,60.2
37,999,45.8,60.2
37,999,47.64,60.2
37,999,46.11,60.2
37,999,46.2,60.2
37,999,46.2,60.2
37,999,47.64,60.2
37,999,47.65,60.2
37,999,47.65,60.2
37,999,47.09,60.2
37,351,45.73,60.2
37,351,45.73,60.2
37,999,45.8,60.2
38,999,25.26,31.54
38,999,27.08,30.91
38,999,25.26,31.47
38,999,25.26,31.47
38,999,25.43,31.64
38,999,27.07,31.01
38,999,27.07,31.01
38,999,25.24,31.47
38,351,25.24,31.47
38,999,26.76,30.84
38,999,26.76,30.84
39,999,29.19,36.35
39,999,29.19,36.43
39,999,29.44,36.54
39,999,29.44,36.54
39,999,29.44,36.54
39,999,31.27,35.81
39,999,31.27,35.81
39,351,29.15,36.35
40,999,36.94,48.56
40,999,36.98,48.56
40,999,36.98,48.56
40,999,38.44,48.56
40,999,36.94,48.56
40,999,36.94,48.56
40,999,38,48.56
40,999,36.98,48.56
40,999,38.44,48.56
40,999,36.94,48.56
40,999,38,48.56
40,999,38.42,48.56
40,999,37.27,48.56
40,999,37.27,48.56
40,999,37.2,48.56
40,999,38.42,48.56
41,999,37.06,48.65
41,999,36.95,48.65
41,999,37.34,48.65
41,999,37.34,48.65
41,999,37.34,48.65
41,351,36.95,48.65
42,999,37.15,48.77
42,999,37.15,48.77
42,999,37.05,48.77
42,999,37.1,48.77
42,999,37.43,48.77
42,999,37.43,48.77
42,999,37.43,48.77
42,999,37.35,48.77
42,999,37.35,48.77
42,351,37.05,48.77
42,351,37.05,48.77
43,999,37.18,48.8
43,999,37.18,48.8
43,999,37.07,48.8
43,999,38.18,48.8
43,999,37.18,48.8
43,999,38.18,48.8
43,999,37.45,48.8
43,999,38.62,48.8
43,999,37.45,48.8
43,999,38.62,48.8
43,999,38.63,48.8
43,999,38.18,48.8
43,351,37.07,48.8
43,999,38.18,48.8
43,999,37.12,48.8
43,999,38.18,48.8
43,999,38.18,48.8
44,999,36.9,48.58
44,999,36.95,48.58
44,999,36.9,48.58
44,999,36.9,48.58
44,999,38.01,48.58
44,999,37.29,48.58
44,999,37.29,48.58
44,999,37.29,48.58
44,999,37.21,48.58
44,999,37.21,48.58
44,999,36.95,48.58
44,999,38.01,48.58
44,351,36.9,48.58
44,351,36.9,48.58
44,999,38.01,48.58
44,351,36.9,48.58
44,999,36.95,48.58
44,351,36.9,48.58
45,999,36.31,47.74
45,999,36.31,47.74
45,999,36.26,47.74
45,999,36.26,47.74
45,999,36.26,47.74
45,999,37.78,47.74
45,999,36.55,47.74
45,999,37.35,47.74
45,351,36.26,47.74
45,999,36.31,47.74
45,351,36.26,47.74
46,999,20.04,24.52
46,999,18.2,23.97
46,999,18.2,23.97
46,999,18.32,23.94
46,351,18.53,23.81
46,999,18.2,23.95
46,351,18.53,23.81
47,999,23.29,28.92
47,999,23.29,28.92
47,999,23.24,28.63
47,999,23.23,28.77
47,999,24.79,27.91
47,999,24.79,27.91
47,999,25.1,28.05
47,999,25.09,28.2
47,999,23.4,28.78
47,999,25.09,28.2
47,999,23.29,28.92
47,999,23.24,28.48
48,999,9.65,12.02
48,999,9.64,12
48,999,9.64,12
48,999,9.65,12.02
48,999,9.63,12
48,999,10.33,11.78
48,999,9.63,12
48,999,9.63,12
48,999,10.21,11.76
48,999,9.72,12.06
48,999,10.32,11.82
48,999,10.32,11.82
48,999,9.72,12.06
48,999,10.21,11.76
48,351,9.63,12
113,999,18.75,23.92
113,999,18.75,23.89
113,999,18.75,23.92
113,999,18.75,23.92
113,999,20.49,23.92
113,999,20.24,23.89
113,999,20.24,23.89
113,999,19.47,24.02
113,999,19.47,24.02
113,999,18.87,24.02
113,999,20.49,24.02
113,999,20.49,24.02
113,999,18.87,24.02
113,999,19.47,24.02
113,999,18.87,24.02
113,351,19.47,24.02
113,351,19.27,23.89
113,351,19.27,23.89
114,999,14.92,18.79
114,999,14.92,18.79
114,999,17.83,19.17
114,999,14.92,18.79
114,999,14.92,18.79
114,999,15.21,18.9
114,999,14.89,18.67
114,999,15.21,18.9
114,999,14.89,18.67
114,999,14.89,18.67
114,999,15.31,19.19
114,999,15.31,19.19
114,999,15.31,19.19
114,999,17.83,19.17
114,999,14.92,18.79
114,351,14.89,18.67
114,351,14.89,18.67
115,999,7.29,9.64
115,999,7.36,9.63
115,999,7.24,9.67
115,999,7.38,9.45
115,999,7.24,9.67
115,999,7.24,9.67
115,999,7.24,9.67
